event_date,broker_account_id,asset_id,event_type,quantity,price_original,gross_amount_original,currency,fx_to_usd,gross_amount_usd,fees_original,source_file,notes
2026-06-29,schwab_broker,SCHF,dividend,0.0,0.0,259.12,USD,1.0,259.12,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB INTERNATIONAL EQUITY ETF
2026-06-29,schwab_broker,SCHB,buy,3.4563,28.6,98.85,USD,1.0,98.85,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB U.S. BROAD MARKETETF
2026-06-29,schwab_broker,SCHF,buy,6.6415,27.31,181.38,USD,1.0,181.38,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB INTERNATIONAL EQUITY ETF
2026-07-01,iol_broker,-,interest,0.0,0.0,0.18,USD,1.0,0.18,0.0,MovimientosHistoricos (1).xls,Mov ID: 73003429 | Cr&#233;dito | Inversion Argentina Dolares
2026-07-08,schwab_broker,SCHZ,buy,0.6364,22.91,14.58,USD,1.0,14.58,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB U.S. AGGREGATE BOND ETF
2026-07-08,schwab_broker,SCHZ,fee,0.0,0.0,6.25,USD,1.0,6.25,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB U.S. AGGREGATE BOND ETF
2026-07-08,schwab_broker,SCHZ,dividend,0.0,0.0,20.83,USD,1.0,20.83,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB U.S. AGGREGATE BOND ETF
2026-07-31,schwab_broker,SPY,dividend,0.0,0.0,79.95,USD,1.0,79.95,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Cash Dividend | STATE STREET SPDR S&P ...500 ETF TRUST
2026-07-31,schwab_broker,SPY,fee,0.0,0.0,23.99,USD,1.0,23.99,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | STATE STREET SPDR S&P ...500 ETF TRUST
2026-08-01,iol_broker,-,interest,0.0,0.0,0.18,USD,1.0,0.18,0.0,MovimientosHistoricos (1).xls,Mov ID: 73930957 | Cr&#233;dito | Inversion Argentina Dolares
2026-08-03,iol_broker,SPY,dividend,0.0,0.0,28.32,USD,1.0,28.32,0.24,MovimientosHistoricos (1).xls,Mov ID: 183697243 | Pago de Dividendos(SPY) | Inversion Estados Unidos Dolares
2026-08-03,iol_broker,SPY,fee,0.0,0.0,677.13,ARS,0.000676,0.46,677.13,MovimientosHistoricos (1).xls,Mov ID: 183660318 | Pago de Dividendos(SPY) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2026-08-03,iol_broker,SPY,dividend,0.0,0.0,8.72,USD,1.0,8.72,0.0,MovimientosHistoricos (1).xls,Mov ID: 183660317 | Pago de Dividendos(SPY US$) | Inversion Argentina Dolares
2026-08-07,schwab_broker,SCHZ,fee,0.0,0.0,6.89,USD,1.0,6.89,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB U.S. AGGREGATE BOND ETF
2026-08-07,schwab_broker,SCHZ,dividend,0.0,0.0,22.97,USD,1.0,22.97,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB U.S. AGGREGATE BOND ETF
2026-08-07,schwab_broker,SCHZ,buy,0.7046,22.82,16.08,USD,1.0,16.08,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB U.S. AGGREGATE BOND ETF
2026-09-01,iol_broker,-,interest,0.0,0.0,0.19,USD,1.0,0.19,0.0,MovimientosHistoricos (1).xls,Mov ID: 74875945 | Cr&#233;dito | Inversion Argentina Dolares
2026-09-08,schwab_broker,SCHZ,fee,0.0,0.0,6.02,USD,1.0,6.02,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB U.S. AGGREGATE BOND ETF
2026-09-08,schwab_broker,SCHZ,dividend,0.0,0.0,20.05,USD,1.0,20.05,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB U.S. AGGREGATE BOND ETF
2026-09-08,schwab_broker,SCHZ,buy,0.6186,22.68,14.03,USD,1.0,14.03,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB U.S. AGGREGATE BOND ETF
2026-09-15,iol_broker,GOOGL,fee,0.0,0.0,23.1,ARS,0.0006535948,0.02,23.1,MovimientosHistoricos (1).xls,Mov ID: 189037477 | Pago de Dividendos(GOOGL) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2026-09-15,iol_broker,GOOGL,dividend,0.0,0.0,2.08,USD,1.0,2.08,0.0,MovimientosHistoricos (1).xls,Mov ID: 189037476 | Pago de Dividendos(GOOGL US$) | Inversion Argentina Dolares
